_id,代码,股票名称
ObjectId(5d84193b067cbab2e4415bbb),600209,ST罗顿
ObjectId(5d84193b067cbab2e4415bbc),600208,新湖中宝
ObjectId(5d84193b067cbab2e4415bbd),600207,安彩高科
ObjectId(5d84193b067cbab2e4415bbe),600206,有研新材
ObjectId(5d84193b067cbab2e4415bbf),600203,福日电子
ObjectId(5d84193b067cbab2e4415bc0),600202,哈空调
ObjectId(5d84193b067cbab2e4415bc1),600201,生物股份
ObjectId(5d84193b067cbab2e4415bc2),600200,江苏吴中
ObjectId(5d84193b067cbab2e4415bc3),600199,金种子酒
ObjectId(5d84193b067cbab2e4415bc4),600198,大唐电信
ObjectId(5d84193b067cbab2e4415bc5),600197,伊力特
ObjectId(5d84193b067cbab2e4415bc6),600196,复星医药
ObjectId(5d84193b067cbab2e4415bc7),600195,中牧股份
ObjectId(5d84193b067cbab2e4415bc8),600193,ST创兴
ObjectId(5d84193b067cbab2e4415bc9),600192,长城电工
ObjectId(5d84193b067cbab2e4415bca),600191,华资实业
ObjectId(5d84193b067cbab2e4415bcb),600190,锦州港
ObjectId(5d84193b067cbab2e4415bcc),600189,吉林森工
ObjectId(5d84193b067cbab2e4415bcd),600188,兖州煤业
ObjectId(5d84193b067cbab2e4415bce),600187,国中水务
ObjectId(5d84193b067cbab2e4415bcf),600186,*ST莲花
ObjectId(5d84193b067cbab2e4415bd0),600185,格力地产
ObjectId(5d84193b067cbab2e4415bd1),600184,XD光电股
ObjectId(5d84193b067cbab2e4415bd2),600183,生益科技
ObjectId(5d84193b067cbab2e4415bd3),600182,S佳通
ObjectId(5d84193b067cbab2e4415bd4),600180,瑞茂通
ObjectId(5d84193b067cbab2e4415bd5),600179,安通控股
ObjectId(5d84193b067cbab2e4415bd6),600178,东安动力
ObjectId(5d84193b067cbab2e4415bd7),600177,雅戈尔
ObjectId(5d84193b067cbab2e4415bd8),600176,中国巨石
ObjectId(5d84193b067cbab2e4415bd9),600175,美都能源
ObjectId(5d84193b067cbab2e4415bda),600173,卧龙地产
ObjectId(5d84193b067cbab2e4415bdb),600172,黄河旋风
ObjectId(5d84193b067cbab2e4415bdc),600171,上海贝岭
ObjectId(5d84193b067cbab2e4415bdd),600170,上海建工
ObjectId(5d84193b067cbab2e4415bde),600169,太原重工
ObjectId(5d84193b067cbab2e4415bdf),600168,武汉控股
ObjectId(5d84193b067cbab2e4415be0),600167,联美控股
ObjectId(5d84193b067cbab2e4415be1),600166,福田汽车
ObjectId(5d84193b067cbab2e4415be2),600165,新日恒力
ObjectId(5d84193b067cbab2e4415be3),600163,中闽能源
ObjectId(5d84193b067cbab2e4415be4),600162,香江控股
ObjectId(5d84193b067cbab2e4415be5),600161,天坛生物
ObjectId(5d84193b067cbab2e4415be6),600160,巨化股份
ObjectId(5d84193b067cbab2e4415be7),600159,大龙地产
ObjectId(5d84193b067cbab2e4415be8),600158,中体产业
ObjectId(5d84193b067cbab2e4415be9),600157,永泰能源
ObjectId(5d84193b067cbab2e4415bea),600156,华升股份
ObjectId(5d84193b067cbab2e4415beb),600155,华创阳安
ObjectId(5d84193b067cbab2e4415bec),600153,建发股份
ObjectId(5d84193b067cbab2e4415bed),600152,维科技术
ObjectId(5d84193b067cbab2e4415bee),600151,航天机电
ObjectId(5d84193b067cbab2e4415bef),600150,XD中国船
ObjectId(5d84193b067cbab2e4415bf0),600149,ST坊展
ObjectId(5d84193b067cbab2e4415bf1),600148,长春一东
ObjectId(5d84193b067cbab2e4415bf2),600146,商赢环球
ObjectId(5d84193b067cbab2e4415bf3),600145,*ST新亿
ObjectId(5d84193b067cbab2e4415bf4),600143,金发科技
ObjectId(5d84193b067cbab2e4415bf5),600141,兴发集团
ObjectId(5d84193b067cbab2e4415bf6),600139,西部资源
ObjectId(5d84193b067cbab2e4415bf7),600138,中青旅
ObjectId(5d84193b067cbab2e4415bf8),600137,浪莎股份
ObjectId(5d84193b067cbab2e4415bf9),600136,当代明诚
ObjectId(5d84193b067cbab2e4415bfa),600135,乐凯胶片
ObjectId(5d84193b067cbab2e4415bfb),600133,东湖高新
ObjectId(5d84193b067cbab2e4415bfc),600131,岷江水电
ObjectId(5d84193b067cbab2e4415bfd),600132,重庆啤酒
ObjectId(5d84193b067cbab2e4415bfe),600130,波导股份
ObjectId(5d84193b067cbab2e4415bff),600129,太极集团
ObjectId(5d84193b067cbab2e4415c00),600128,弘业股份
ObjectId(5d84193b067cbab2e4415c01),600127,金健米业
ObjectId(5d84193b067cbab2e4415c02),600126,杭钢股份
ObjectId(5d84193b067cbab2e4415c03),600125,铁龙物流
ObjectId(5d84193b067cbab2e4415c04),600123,兰花科创
ObjectId(5d84193b067cbab2e4415c05),600122,宏图高科
ObjectId(5d84193b067cbab2e4415c06),600121,郑州煤电
ObjectId(5d84193b067cbab2e4415c07),600120,浙江东方
ObjectId(5d84193b067cbab2e4415c08),600119,*ST长投
ObjectId(5d84193b067cbab2e4415c09),600117,西宁特钢
ObjectId(5d84193b067cbab2e4415c0a),600118,中国卫星
ObjectId(5d84193b067cbab2e4415c0b),600116,三峡水利
ObjectId(5d84193b067cbab2e4415c0c),600115,东方航空
ObjectId(5d84193b067cbab2e4415c0d),600114,东睦股份
ObjectId(5d84193b067cbab2e4415c0e),600113,浙江东日
ObjectId(5d84193b067cbab2e4415c0f),600112,ST天成
ObjectId(5d84193b067cbab2e4415c10),600111,北方稀土
ObjectId(5d84193b067cbab2e4415c11),600110,诺德股份
ObjectId(5d84193b067cbab2e4415c12),600109,国金证券
ObjectId(5d84193b067cbab2e4415c13),600108,亚盛集团
ObjectId(5d84193b067cbab2e4415c14),600107,美尔雅
ObjectId(5d84193b067cbab2e4415c15),600106,重庆路桥
ObjectId(5d84193b067cbab2e4415c16),600105,永鼎股份
ObjectId(5d84193b067cbab2e4415c17),600104,上汽集团
ObjectId(5d84193b067cbab2e4415c18),600103,青山纸业
ObjectId(5d84193b067cbab2e4415c19),600101,明星电力
ObjectId(5d84193b067cbab2e4415c1a),600100,同方股份
ObjectId(5d84193b067cbab2e4415c1b),600099,林海股份
ObjectId(5d84193b067cbab2e4415c1c),600098,广州发展
ObjectId(5d84193b067cbab2e4415c1d),600097,开创国际
ObjectId(5d84193b067cbab2e4415c1e),600096,云天化
ObjectId(5d84193b067cbab2e4415c1f),600095,哈高科
ObjectId(5d84193b067cbab2e4415c20),600093,易见股份
ObjectId(5d84193b067cbab2e4415c21),600094,大名城
ObjectId(5d84193b067cbab2e4415c22),600091,ST明科
ObjectId(5d84193b067cbab2e4415c23),600090,同济堂
ObjectId(5d84193b067cbab2e4415c24),600089,特变电工
ObjectId(5d84193b067cbab2e4415c25),600088,中视传媒
ObjectId(5d84193b067cbab2e4415c26),600086,东方金钰
ObjectId(5d84193b067cbab2e4415c27),600085,同仁堂
ObjectId(5d84193b067cbab2e4415c28),600084,*ST中葡
ObjectId(5d84193b067cbab2e4415c29),600083,博信股份
ObjectId(5d84193b067cbab2e4415c2a),600082,海泰发展
ObjectId(5d84193b067cbab2e4415c2b),600081,东风科技
ObjectId(5d84193b067cbab2e4415c2c),600080,金花股份
ObjectId(5d84193b067cbab2e4415c2d),600079,人福医药
ObjectId(5d84193b067cbab2e4415c2e),600075,新疆天业
ObjectId(5d84193b067cbab2e4415c2f),600074,*ST保千
ObjectId(5d84193b067cbab2e4415c30),600073,上海梅林
ObjectId(5d84193b067cbab2e4415c31),600072,中船科技
ObjectId(5d84193b067cbab2e4415c32),600071,凤凰光学
ObjectId(5d84193b067cbab2e4415c33),600078,澄星股份
ObjectId(5d84193b067cbab2e4415c34),600077,宋都股份
ObjectId(5d84193b067cbab2e4415c35),600076,康欣新材
ObjectId(5d84193b067cbab2e4415c36),600070,浙江富润
ObjectId(5d84193b067cbab2e4415c37),600069,银鸽投资
ObjectId(5d84193b067cbab2e4415c38),600067,冠城大通
ObjectId(5d84193b067cbab2e4415c39),600068,葛洲坝
ObjectId(5d84193b067cbab2e4415c3a),600066,宇通客车
ObjectId(5d84193b067cbab2e4415c3b),600064,南京高科
ObjectId(5d84193b067cbab2e4415c3c),600063,皖维高新
ObjectId(5d84193b067cbab2e4415c3d),600062,华润双鹤
ObjectId(5d84193b067cbab2e4415c3e),600061,国投资本
ObjectId(5d84193b067cbab2e4415c3f),600060,海信电器
ObjectId(5d84193b067cbab2e4415c40),600059,古越龙山
ObjectId(5d84193b067cbab2e4415c41),600058,五矿发展
ObjectId(5d84193b067cbab2e4415c42),600057,厦门象屿
ObjectId(5d84193b067cbab2e4415c43),600056,中国医药
ObjectId(5d84193b067cbab2e4415c44),600055,万东医疗
ObjectId(5d84193b067cbab2e4415c45),600054,黄山旅游
ObjectId(5d84193b067cbab2e4415c46),600053,九鼎投资
ObjectId(5d84193b067cbab2e4415c47),600052,浙江广厦
ObjectId(5d84193b067cbab2e4415c48),600051,宁波联合
ObjectId(5d84193b067cbab2e4415c49),600050,中国联通
ObjectId(5d84193b067cbab2e4415c4a),600048,保利地产
ObjectId(5d84193b067cbab2e4415c4b),600039,四川路桥
ObjectId(5d84193b067cbab2e4415c4c),600038,中直股份
ObjectId(5d84193b067cbab2e4415c4d),600037,歌华有线
ObjectId(5d84193b067cbab2e4415c4e),600036,招商银行
ObjectId(5d84193b067cbab2e4415c4f),600035,楚天高速
ObjectId(5d84193b067cbab2e4415c50),600033,福建高速
ObjectId(5d84193b067cbab2e4415c51),600031,三一重工
ObjectId(5d84193b067cbab2e4415c52),600030,中信证券
ObjectId(5d84193b067cbab2e4415c53),600029,南方航空
ObjectId(5d84193b067cbab2e4415c54),600028,中国石化
ObjectId(5d84193b067cbab2e4415c55),600027,华电国际
ObjectId(5d84193b067cbab2e4415c56),600026,中远海能
ObjectId(5d84193b067cbab2e4415c57),600025,华能水电
ObjectId(5d84193b067cbab2e4415c58),600023,浙能电力
ObjectId(5d84193b067cbab2e4415c59),600022,山东钢铁
ObjectId(5d84193b067cbab2e4415c5a),600021,上海电力
ObjectId(5d84193b067cbab2e4415c5b),600019,宝钢股份
ObjectId(5d84193b067cbab2e4415c5c),600020,中原高速
ObjectId(5d84193b067cbab2e4415c5d),600018,上港集团
ObjectId(5d84193b067cbab2e4415c5e),600017,日照港
ObjectId(5d84193b067cbab2e4415c5f),600016,民生银行
ObjectId(5d84193b067cbab2e4415c60),600015,华夏银行
ObjectId(5d84193b067cbab2e4415c61),600012,皖通高速
ObjectId(5d84193b067cbab2e4415c62),600011,华能国际
ObjectId(5d84193b067cbab2e4415c63),600010,包钢股份
ObjectId(5d84193b067cbab2e4415c64),600009,上海机场
ObjectId(5d84193b067cbab2e4415c65),600008,首创股份
ObjectId(5d84193b067cbab2e4415c66),600007,中国国贸
ObjectId(5d84193b067cbab2e4415c67),600006,东风汽车
ObjectId(5d84193b067cbab2e4415c68),600004,白云机场
ObjectId(5d84193b067cbab2e4415c69),600000,浦发银行
ObjectId(5d84193b067cbab2e4415c6a),300779,惠城环保
ObjectId(5d84193b067cbab2e4415c6b),300778,新城市
ObjectId(5d84193b067cbab2e4415c6c),300776,帝尔激光
ObjectId(5d84193b067cbab2e4415c6d),300777,中简科技
ObjectId(5d84193b067cbab2e4415c6e),300775,三角防务
ObjectId(5d84193b067cbab2e4415c6f),300773,拉卡拉
ObjectId(5d84193b067cbab2e4415c70),300772,运达股份
ObjectId(5d84193b067cbab2e4415c71),300771,智莱科技
ObjectId(5d84193b067cbab2e4415c72),300770,新媒股份
ObjectId(5d84193b067cbab2e4415c73),300769,德方纳米
ObjectId(5d84193b067cbab2e4415c74),300768,迪普科技
ObjectId(5d84193b067cbab2e4415c75),300767,震安科技
ObjectId(5d84193b067cbab2e4415c76),300766,每日互动
ObjectId(5d84193b067cbab2e4415c77),300765,新诺威
ObjectId(5d84193b067cbab2e4415c78),300763,锦浪科技
ObjectId(5d84193b067cbab2e4415c79),300762,上海瀚讯
ObjectId(5d84193b067cbab2e4415c7a),300761,立华股份
ObjectId(5d84193b067cbab2e4415c7b),300760,迈瑞医疗
ObjectId(5d84193b067cbab2e4415c7c),300759,康龙化成
ObjectId(5d84193b067cbab2e4415c7d),300758,七彩化学
ObjectId(5d84193b067cbab2e4415c7e),300757,罗博特科
ObjectId(5d84193b067cbab2e4415c7f),300755,华致酒行
ObjectId(5d84193b067cbab2e4415c80),300756,中山金马
ObjectId(5d84193b067cbab2e4415c81),300751,迈为股份
ObjectId(5d84193b067cbab2e4415c82),300753,爱朋医疗
ObjectId(5d84193b067cbab2e4415c83),300752,隆利科技
ObjectId(5d84193b067cbab2e4415c84),300750,宁德时代
ObjectId(5d84193b067cbab2e4415c85),300749,顶固集创
ObjectId(5d84193b067cbab2e4415c86),300748,金力永磁
ObjectId(5d84193b067cbab2e4415c87),300747,锐科激光
ObjectId(5d84193b067cbab2e4415c88),300746,汉嘉设计
ObjectId(5d84193b067cbab2e4415c89),300745,欣锐科技
ObjectId(5d84193b067cbab2e4415c8a),300743,天地数码
ObjectId(5d84193b067cbab2e4415c8b),300742,越博动力
ObjectId(5d84193b067cbab2e4415c8c),300741,华宝股份
ObjectId(5d84193b067cbab2e4415c8d),300740,御家汇
ObjectId(5d84193b067cbab2e4415c8e),300739,明阳电路
ObjectId(5d84193b067cbab2e4415c8f),300738,奥飞数据
ObjectId(5d84193b067cbab2e4415c90),300737,科顺股份
ObjectId(5d84193b067cbab2e4415c91),300735,光弘科技
ObjectId(5d84193b067cbab2e4415c92),300736,百邦科技
ObjectId(5d84193b067cbab2e4415c93),300733,西菱动力
ObjectId(5d84193b067cbab2e4415c94),300732,设研院
ObjectId(5d84193b067cbab2e4415c95),300731,科创新源
ObjectId(5d84193b067cbab2e4415c96),300730,科创信息
ObjectId(5d84193b067cbab2e4415c97),300729,乐歌股份
ObjectId(5d84193b067cbab2e4415c98),300727,润禾材料
ObjectId(5d84193b067cbab2e4415c99),300726,宏达电子
ObjectId(5d84193b067cbab2e4415c9a),300725,药石科技
ObjectId(5d84193b067cbab2e4415c9b),300724,捷佳伟创
ObjectId(5d84193b067cbab2e4415c9c),300723,一品红
ObjectId(5d84193b067cbab2e4415c9d),300722,新余国科
ObjectId(5d84193b067cbab2e4415c9e),300721,怡达股份
ObjectId(5d84193b067cbab2e4415c9f),300720,海川智能
ObjectId(5d84193b067cbab2e4415ca0),300719,安达维尔
ObjectId(5d84193b067cbab2e4415ca1),300718,长盛轴承
ObjectId(5d84193b067cbab2e4415ca2),300717,华信新材
ObjectId(5d84193b067cbab2e4415ca3),300716,国立科技
ObjectId(5d84193b067cbab2e4415ca4),300715,凯伦股份
ObjectId(5d84193b067cbab2e4415ca5),300713,英可瑞
ObjectId(5d84193b067cbab2e4415ca6),300712,永福股份
ObjectId(5d84193b067cbab2e4415ca7),300711,广哈通信
ObjectId(5d84193b067cbab2e4415ca8),300710,万隆光电
ObjectId(5d84193b067cbab2e4415ca9),300709,精研科技
ObjectId(5d84193b067cbab2e4415caa),300708,聚灿光电
ObjectId(5d84193b067cbab2e4415cab),300707,威唐工业
ObjectId(5d84193b067cbab2e4415cac),300706,阿石创
ObjectId(5d84193b067cbab2e4415cad),300705,九典制药
ObjectId(5d84193b067cbab2e4415cae),300703,创源文化
ObjectId(5d84193b067cbab2e4415caf),300702,天宇股份
ObjectId(5d84193b067cbab2e4415cb0),300701,森霸传感
ObjectId(5d84193b067cbab2e4415cb1),300700,岱勒新材
ObjectId(5d84193b067cbab2e4415cb2),300699,光威复材
ObjectId(5d84193b067cbab2e4415cb3),300698,万马科技
ObjectId(5d84193b067cbab2e4415cb4),300697,电工合金
ObjectId(5d84193b067cbab2e4415cb5),300696,爱乐达
ObjectId(5d84193b067cbab2e4415cb6),300695,兆丰股份
ObjectId(5d84193b067cbab2e4415cb7),300694,蠡湖股份
ObjectId(5d84193b067cbab2e4415cb8),300693,盛弘股份
ObjectId(5d84193b067cbab2e4415cb9),300692,中环环保
ObjectId(5d84193b067cbab2e4415cba),300691,联合光电
ObjectId(5d84193b067cbab2e4415cbb),300690,双一科技
ObjectId(5d84193b067cbab2e4415cbc),300689,澄天伟业
ObjectId(5d84193b067cbab2e4415cbd),300688,创业黑马
ObjectId(5d84193b067cbab2e4415cbe),300687,赛意信息
ObjectId(5d84193b067cbab2e4415cbf),300686,智动力
ObjectId(5d84193b067cbab2e4415cc0),300685,艾德生物
ObjectId(5d84193b067cbab2e4415cc1),300684,中石科技
ObjectId(5d84193b067cbab2e4415cc2),300683,海特生物
ObjectId(5d84193b067cbab2e4415cc3),300682,朗新科技
ObjectId(5d84193b067cbab2e4415cc4),300681,英搏尔
ObjectId(5d84193b067cbab2e4415cc5),300680,隆盛科技
ObjectId(5d84193b067cbab2e4415cc6),300679,电连技术
ObjectId(5d84193b067cbab2e4415cc7),300678,中科信息
ObjectId(5d84193b067cbab2e4415cc8),300676,华大基因
ObjectId(5d84193b067cbab2e4415cc9),300677,英科医疗
ObjectId(5d84193b067cbab2e4415cca),300675,建科院
ObjectId(5d84193b067cbab2e4415ccb),300674,宇信科技
ObjectId(5d84193b067cbab2e4415ccc),300673,佩蒂股份
ObjectId(5d84193b067cbab2e4415ccd),300672,国科微
ObjectId(5d84193b067cbab2e4415cce),300671,富满电子
ObjectId(5d84193b067cbab2e4415ccf),300670,大烨智能
ObjectId(5d84193b067cbab2e4415cd0),300669,沪宁股份
ObjectId(5d84193b067cbab2e4415cd1),300666,江丰电子
ObjectId(5d84193b067cbab2e4415cd2),300668,杰恩设计
ObjectId(5d84193b067cbab2e4415cd3),300667,必创科技
ObjectId(5d84193b067cbab2e4415cd4),300665,飞鹿股份
ObjectId(5d84193b067cbab2e4415cd5),300664,鹏鹞环保
ObjectId(5d84193b067cbab2e4415cd6),300663,科蓝软件
ObjectId(5d84193b067cbab2e4415cd7),300662,科锐国际
ObjectId(5d84193b067cbab2e4415cd8),300661,圣邦股份
ObjectId(5d84193b067cbab2e4415cd9),300660,江苏雷利
ObjectId(5d84193b067cbab2e4415cda),300659,中孚信息
ObjectId(5d84193b067cbab2e4415cdb),300658,延江股份
ObjectId(5d84193b067cbab2e4415cdc),300657,弘信电子
ObjectId(5d84193b067cbab2e4415cdd),300656,民德电子
ObjectId(5d84193b067cbab2e4415cde),300655,晶瑞股份
ObjectId(5d84193b067cbab2e4415cdf),300654,世纪天鸿
ObjectId(5d84193b067cbab2e4415ce0),300653,正海生物
ObjectId(5d84193b067cbab2e4415ce1),300652,雷迪克
ObjectId(5d84193b067cbab2e4415ce2),300651,金陵体育
ObjectId(5d84193b067cbab2e4415ce3),300650,太龙照明
ObjectId(5d84193b067cbab2e4415ce4),300649,杭州园林
ObjectId(5d84193b067cbab2e4415ce5),300648,星云股份
ObjectId(5d84193b067cbab2e4415ce6),300647,超频三
ObjectId(5d84193b067cbab2e4415ce7),300645,正元智慧
ObjectId(5d84193b067cbab2e4415ce8),300644,南京聚隆
ObjectId(5d84193b067cbab2e4415ce9),300643,万通智控
ObjectId(5d84193b067cbab2e4415cea),300642,透景生命
ObjectId(5d84193b067cbab2e4415ceb),300641,正丹股份
ObjectId(5d84193b067cbab2e4415cec),300640,德艺文创
ObjectId(5d84193b067cbab2e4415ced),300639,凯普生物
ObjectId(5d84193b067cbab2e4415cee),300638,广和通
ObjectId(5d84193b067cbab2e4415cef),300637,扬帆新材
ObjectId(5d84193b067cbab2e4415cf0),300636,同和药业
ObjectId(5d84193b067cbab2e4415cf1),300635,达安股份
ObjectId(5d84193b067cbab2e4415cf2),300634,彩讯股份
ObjectId(5d84193b067cbab2e4415cf3),300633,开立医疗
ObjectId(5d84193b067cbab2e4415cf4),300632,光莆股份
ObjectId(5d84193b067cbab2e4415cf5),300631,久吾高科
ObjectId(5d84193b067cbab2e4415cf6),300630,普利制药
ObjectId(5d84193b067cbab2e4415cf7),300629,新劲刚
ObjectId(5d84193b067cbab2e4415cf8),300628,亿联网络
ObjectId(5d84193b067cbab2e4415cf9),300627,华测导航
ObjectId(5d84193b067cbab2e4415cfa),300626,华瑞股份
ObjectId(5d84193b067cbab2e4415cfb),300625,三雄极光
ObjectId(5d84193b067cbab2e4415cfc),300624,万兴科技
ObjectId(5d84193b067cbab2e4415cfd),300623,捷捷微电
ObjectId(5d84193b067cbab2e4415cfe),300622,博士眼镜
ObjectId(5d84193b067cbab2e4415cff),300621,维业股份
ObjectId(5d84193b067cbab2e4415d00),300620,光库科技
ObjectId(5d84193b067cbab2e4415d01),300619,金银河
ObjectId(5d84193b067cbab2e4415d02),300618,寒锐钴业
ObjectId(5d84193b067cbab2e4415d03),300617,安靠智电
ObjectId(5d84193b067cbab2e4415d04),300616,尚品宅配
ObjectId(5d84193b067cbab2e4415d05),300615,欣天科技
ObjectId(5d84193b067cbab2e4415d06),300613,富瀚微
ObjectId(5d84193b067cbab2e4415d07),300611,美力科技
ObjectId(5d84193b067cbab2e4415d08),300612,宣亚国际
ObjectId(5d84193b067cbab2e4415d09),300610,晨化股份
ObjectId(5d84193b067cbab2e4415d0a),300609,汇纳科技
ObjectId(5d84193b067cbab2e4415d0b),300608,思特奇
ObjectId(5d84193b067cbab2e4415d0c),300607,拓斯达
ObjectId(5d84193b067cbab2e4415d0d),300606,金太阳
ObjectId(5d84193b067cbab2e4415d0e),300605,恒锋信息
ObjectId(5d84193b067cbab2e4415d0f),300604,长川科技
ObjectId(5d84193b067cbab2e4415d10),300603,立昂技术
ObjectId(5d84193b067cbab2e4415d11),300601,康泰生物
ObjectId(5d84193b067cbab2e4415d12),300602,飞荣达
ObjectId(5d84193b067cbab2e4415d13),300600,瑞特股份
ObjectId(5d84193b067cbab2e4415d14),300599,雄塑科技
ObjectId(5d84193b067cbab2e4415d15),300598,诚迈科技
ObjectId(5d84193b067cbab2e4415d16),300597,吉大通信
ObjectId(5d84193b067cbab2e4415d17),300596,利安隆
ObjectId(5d84193b067cbab2e4415d18),300595,欧普康视
ObjectId(5d84193b067cbab2e4415d19),300593,新雷能
ObjectId(5d84193b067cbab2e4415d1a),300591,万里马
ObjectId(5d84193b067cbab2e4415d1b),300592,华凯创意
ObjectId(5d84193b067cbab2e4415d1c),300590,移为通信
ObjectId(5d84193b067cbab2e4415d1d),300589,江龙船艇
ObjectId(5d84193b067cbab2e4415d1e),300588,熙菱信息
ObjectId(5d84193b067cbab2e4415d1f),300587,天铁股份
ObjectId(5d84193b067cbab2e4415d20),300586,美联新材
ObjectId(5d84193b067cbab2e4415d21),300585,奥联电子
ObjectId(5d84193b067cbab2e4415d22),300584,海辰药业
ObjectId(5d84193b067cbab2e4415d23),300582,英飞特
ObjectId(5d84193b067cbab2e4415d24),300583,赛托生物
ObjectId(5d84193b067cbab2e4415d25),300581,晨曦航空
ObjectId(5d84193b067cbab2e4415d26),300580,贝斯特
ObjectId(5d84193b067cbab2e4415d27),300579,数字认证
ObjectId(5d84193b067cbab2e4415d28),300578,会畅通讯
ObjectId(5d84193b067cbab2e4415d29),300577,开润股份
ObjectId(5d84193b067cbab2e4415d2a),300576,容大感光
ObjectId(5d84193b067cbab2e4415d2b),300575,中旗股份
ObjectId(5d84193b067cbab2e4415d2c),300573,兴齐眼药
ObjectId(5d84193b067cbab2e4415d2d),300572,安车检测
ObjectId(5d84193b067cbab2e4415d2e),300571,平治信息
ObjectId(5d84193b067cbab2e4415d2f),300570,太辰光
ObjectId(5d84193b067cbab2e4415d30),300569,天能重工
ObjectId(5d84193b067cbab2e4415d31),300568,星源材质
ObjectId(5d84193b067cbab2e4415d32),300567,精测电子
ObjectId(5d84193b067cbab2e4415d33),300566,激智科技
ObjectId(5d84193b067cbab2e4415d34),300565,科信技术
ObjectId(5d84193b067cbab2e4415d35),300563,神宇股份
ObjectId(5d84193b067cbab2e4415d36),300562,乐心医疗
ObjectId(5d84193b067cbab2e4415d37),300561,汇金科技
